,Word,Freq,Prob
2951,feals,4.01582e-09,4.01582e-07
2952,feare,4.14382e-07,4.14382e-05
2953,fears,1.25142e-05,0.00125142
2954,feart,6.13568e-09,6.13568e-07
2955,fease,1.9815e-09,1.9814999999999998e-07
2956,feats,1.30579e-06,0.000130579
2957,feaze,2.24984e-09,2.2498400000000002e-07
2958,feces,1.63358e-06,0.000163358
2959,fecht,1.31981e-08,1.3198100000000001e-06
2960,fecit,2.1991e-07,2.1991e-05
2961,fecks,1.40258e-09,1.4025799999999998e-07
2962,fedex,1.23672e-09,1.23672e-07
2963,feebs,2.48207e-09,2.48207e-07
2964,feeds,5.52765e-06,0.000552765
2965,feels,1.8376e-05,0.0018376000000000002
2966,feens,4.74378e-10,4.7437799999999993e-08
2967,feers,1.88979e-09,1.88979e-07
2968,feese,1.09221e-09,1.0922100000000001e-07
2969,feeze,1.33277e-09,1.3327699999999998e-07
2970,fehme,1.30642e-10,1.30642e-08
2971,feint,2.62078e-07,2.6207800000000003e-05
2972,feist,1.02687e-08,1.0268699999999999e-06
2973,felch,4.32738e-10,4.32738e-08
2974,felid,1.23864e-08,1.23864e-06
2975,fells,1.87201e-07,1.87201e-05
2976,felly,6.93863e-08,6.93863e-06
2977,felts,2.44465e-07,2.4446499999999997e-05
2978,felty,2.33207e-08,2.33207e-06
2979,femal,1.23347e-08,1.23347e-06
2980,femes,2.29077e-08,2.2907699999999998e-06
2981,femmy,1.21573e-09,1.21573e-07
2982,fends,5.30393e-08,5.30393e-06
2983,fendy,8.62008e-10,8.62008e-08
2984,fenis,6.34535e-10,6.34535e-08
2985,fenks,5.39726e-10,5.39726e-08
2986,fenny,2.84099e-08,2.8409899999999997e-06
2987,fents,6.70045e-09,6.70045e-07
2988,feods,7.68875e-10,7.68875e-08
2989,feoff,4.86017e-09,4.860169999999999e-07
2990,ferer,8.68112e-09,8.68112e-07
2991,feres,1.54049e-08,1.5404899999999998e-06
2992,feria,3.82447e-08,3.82447e-06
2993,ferly,6.0816e-09,6.0816e-07
2994,fermi,4.01134e-08,4.0113399999999994e-06
2995,ferms,1.62836e-08,1.6283600000000001e-06
2996,ferns,1.57914e-06,0.00015791400000000002
2997,ferny,3.8044e-08,3.8044e-06
2998,fesse,5.38843e-08,5.3884299999999995e-06
2999,festa,8.56595e-08,8.56595e-06
3000,fests,3.15673e-08,3.1567299999999998e-06
3001,festy,8.2241e-10,8.2241e-08
3002,fetas,6.58066e-10,6.580659999999999e-08
3003,feted,1.43911e-07,1.43911e-05
3004,fetes,1.28747e-07,1.28747e-05
3005,fetor,4.8788e-08,4.8788e-06
3006,fetta,2.80282e-09,2.80282e-07
3007,fetts,5.01719e-10,5.01719e-08
3008,fetwa,2.59638e-09,2.59638e-07
3009,feuar,1.62322e-08,1.62322e-06
3010,feuds,7.01615e-07,7.01615e-05
3011,feued,2.39215e-08,2.39215e-06
3012,feyed,2.28893e-10,2.28893e-08
3013,feyer,2.88804e-09,2.88804e-07
3014,feyly,3.27223e-10,3.27223e-08
3015,fezes,7.82006e-09,7.82006e-07
3016,fezzy,4.44544e-10,4.44544e-08
3017,fiars,1.60547e-08,1.6054700000000001e-06
3018,fiats,5.5909e-08,5.5909e-06
3019,fibro,2.3059e-07,2.3059e-05
3020,fices,1.33177e-07,1.33177e-05
3021,fiche,5.80546e-07,5.80546e-05
3022,fichu,3.3983e-08,3.3983e-06
3023,ficin,1.58871e-08,1.58871e-06
3024,ficos,1.1428e-09,1.1428e-07
3025,fides,5.48888e-07,5.48888e-05
3026,fidge,2.07485e-09,2.07485e-07
3027,fidos,1.19822e-09,1.19822e-07
3028,fiefs,3.17392e-07,3.17392e-05
3029,fient,6.30524e-09,6.30524e-07
3030,fiere,1.30987e-08,1.30987e-06
3031,fiers,2.89047e-08,2.89047e-06
3032,fiest,3.418e-09,3.418e-07
3033,fifed,4.90885e-09,4.908849999999999e-07
3034,fifer,3.28353e-08,3.28353e-06
3035,fifes,8.08417e-08,8.084170000000001e-06
3036,fifis,6.63075e-10,6.63075e-08
3037,figgy,3.96277e-09,3.96277e-07
3038,figos,6.84669e-10,6.84669e-08
3039,fiked,4.74134e-10,4.7413400000000004e-08
3040,fikes,7.42879e-10,7.42879e-08
3041,filar,2.7765e-08,2.7765e-06
3042,filch,6.17122e-08,6.17122e-06
3043,filed,5.99747e-05,0.00599747
3044,files,2.10456e-05,0.00210456
3045,filii,1.01234e-07,1.01234e-05
3046,filks,1.72518e-09,1.72518e-07
3047,fille,1.79583e-07,1.79583e-05
3048,fillo,3.01835e-09,3.0183500000000003e-07
3049,fills,4.89431e-06,0.000489431
3050,filmi,6.73804e-09,6.73804e-07
3051,films,2.25992e-05,0.00225992
3052,filos,5.92556e-09,5.92556e-07
3053,filum,6.46085e-08,6.460850000000001e-06
3054,finca,4.24662e-08,4.24662e-06
3055,finds,3.12083e-05,0.00312083
3056,fined,3.85254e-06,0.000385254
3057,fines,6.13946e-06,0.000613946
3058,finis,1.67357e-07,1.67357e-05
3059,finks,1.88362e-08,1.8836200000000002e-06
3060,finny,7.43286e-08,7.432859999999999e-06
3061,finos,5.63407e-09,5.634070000000001e-07
3062,fiord,1.46509e-07,1.46509e-05
3063,fiqhs,1.6095e-10,1.6095e-08
3064,fique,4.46737e-09,4.46737e-07
3065,fired,1.56097e-05,0.00156097
3066,firer,5.99547e-08,5.995469999999999e-06
3067,fires,1.15252e-05,0.00115252
3068,firie,6.34319e-09,6.34319e-07
3069,firks,5.28988e-10,5.2898800000000005e-08
3070,firms,3.65218e-05,0.00365218
3071,firns,2.33778e-09,2.3377800000000002e-07
3072,firry,3.32108e-09,3.3210799999999997e-07
3073,firth,6.99958e-08,6.99958e-06
3074,fiscs,1.6859e-09,1.6859e-07
3075,fisks,9.26902e-10,9.26902e-08
3076,fists,2.25628e-06,0.00022562800000000002
3077,fisty,1.917e-08,1.917e-06
3078,fitch,2.25333e-08,2.25333e-06
3079,fitly,4.94029e-07,4.94029e-05
3080,fitna,1.56956e-08,1.56956e-06
3081,fitte,2.11211e-08,2.11211e-06
3082,fitts,9.98175e-09,9.98175e-07
3083,fiver,9.9315e-08,9.9315e-06
3084,fives,3.57392e-07,3.57392e-05
3085,fixed,7.51517e-05,0.00751517
3086,fixes,2.13397e-06,0.000213397
3087,fixit,7.21007e-09,7.210069999999999e-07
3088,fjeld,1.04486e-08,1.04486e-06
3089,flabs,9.4849e-10,9.4849e-08
3090,flaff,6.28105e-10,6.281049999999999e-08
3091,flags,3.93949e-06,0.00039394900000000005
3092,flaks,2.41968e-09,2.41968e-07
3093,flamm,1.68991e-09,1.68991e-07
3094,flams,1.01379e-08,1.01379e-06
3095,flamy,8.01347e-09,8.01347e-07
3096,flane,4.2671e-09,4.2671e-07
3097,flans,2.18906e-08,2.1890599999999997e-06
3098,flaps,1.84076e-06,0.000184076
3099,flary,1.12312e-09,1.12312e-07
3100,flats,3.60822e-06,0.000360822
3101,flava,1.17449e-07,1.17449e-05
3102,flawn,7.56102e-10,7.56102e-08
3103,flaws,2.24962e-06,0.00022496200000000002
3104,flawy,1.10229e-09,1.1022899999999999e-07
3105,flaxy,1.21476e-09,1.21476e-07
3106,flays,2.20335e-08,2.20335e-06
3107,fleam,8.54317e-09,8.543170000000001e-07
3108,fleas,8.39361e-07,8.393610000000001e-05
3109,fleek,1.58912e-09,1.58912e-07
3110,fleer,1.60699e-08,1.60699e-06
3111,flees,4.03695e-07,4.03695e-05
3112,flegs,3.63415e-10,3.6341499999999995e-08
3113,fleme,1.04323e-09,1.0432299999999999e-07
3114,fleur,2.34875e-07,2.34875e-05
3115,flews,8.56063e-09,8.560629999999999e-07
3116,flexi,4.76781e-08,4.767809999999999e-06
3117,flexo,1.52132e-08,1.5213199999999999e-06
3118,fleys,4.53244e-10,4.53244e-08
3119,flics,3.54333e-08,3.54333e-06
3120,flied,8.59955e-08,8.59955e-06
3121,flies,8.01282e-06,0.0008012820000000001
3122,flimp,4.15764e-10,4.15764e-08
3123,flims,1.58613e-09,1.58613e-07
3124,flips,3.2967e-07,3.2967e-05
3125,flirs,3.13907e-10,3.1390699999999997e-08
3126,flisk,5.1798e-10,5.1798e-08
3127,flite,3.61258e-09,3.61258e-07
3128,flits,1.42401e-07,1.4240100000000001e-05
3129,flitt,2.02377e-09,2.0237699999999999e-07
3130,flobs,2.48711e-10,2.4871100000000004e-08
3131,flocs,7.07353e-08,7.07353e-06
3132,floes,2.6455e-07,2.6455000000000003e-05
3133,flogs,1.60244e-08,1.60244e-06
3134,flong,8.43864e-09,8.438639999999999e-07
3135,flops,4.46301e-07,4.46301e-05
3136,flors,3.24206e-09,3.24206e-07
3137,flory,2.24394e-08,2.2439399999999996e-06
3138,flosh,1.98769e-09,1.9876900000000002e-07
3139,flota,2.39398e-08,2.39398e-06
3140,flote,9.11884e-09,9.118840000000001e-07
3141,flows,2.08209e-05,0.00208209
3142,flubs,6.13693e-09,6.13693e-07
3143,flued,1.45694e-08,1.45694e-06
3144,flues,8.87352e-07,8.87352e-05
3145,fluey,1.71556e-09,1.71556e-07
3146,fluky,9.01906e-09,9.019060000000001e-07
3147,flump,3.31347e-09,3.3134700000000004e-07
3148,fluor,1.27272e-07,1.27272e-05
3149,flurr,3.2492e-10,3.2492e-08
3150,fluty,1.34535e-08,1.34535e-06
3151,fluyt,2.47322e-09,2.4732199999999997e-07
3152,flyby,9.09702e-08,9.09702e-06
3153,flype,9.71367e-10,9.71367e-08
3154,flyte,4.08145e-09,4.08145e-07
3155,foals,3.5595e-07,3.5595e-05
3156,foams,5.02664e-07,5.0266400000000004e-05
3157,foehn,2.32744e-08,2.3274399999999998e-06
3158,fogey,2.19693e-08,2.19693e-06
3159,fogie,2.0068e-09,2.0068000000000002e-07
3160,fogle,3.25275e-09,3.25275e-07
3161,fogou,1.82494e-09,1.82494e-07
3162,fohns,1.282e-09,1.282e-07
3163,foids,1.08385e-09,1.0838499999999999e-07
3164,foils,6.95256e-07,6.95256e-05
3165,foins,2.49208e-09,2.49208e-07
3166,folds,5.39239e-06,0.0005392390000000001
3167,foley,1.32589e-08,1.32589e-06
3168,folia,1.61341e-07,1.61341e-05
3169,folic,6.98628e-07,6.98628e-05
3170,folie,8.07878e-08,8.07878e-06
3171,folks,7.07034e-06,0.000707034
3172,folky,7.85676e-09,7.85676e-07
3173,fomes,1.14386e-08,1.1438600000000001e-06
3174,fonda,1.76839e-08,1.76839e-06
3175,fonds,1.16696e-07,1.1669600000000001e-05
3176,fondu,1.51733e-08,1.5173299999999998e-06
3177,fones,6.74664e-09,6.74664e-07
3178,fonly,1.65953e-09,1.65953e-07
3179,fonts,8.77789e-07,8.77789e-05
3180,foods,1.63489e-05,0.00163489
3181,foody,3.25181e-09,3.2518100000000003e-07
3182,fools,2.75471e-06,0.000275471
3183,foots,1.01264e-07,1.01264e-05
3184,footy,4.21661e-08,4.21661e-06
3185,foram,3.70046e-08,3.7004599999999997e-06
3186,forbs,2.41774e-07,2.4177399999999997e-05
3187,forby,1.4455e-08,1.4455e-06
3188,fordo,3.91192e-09,3.91192e-07
3189,fords,2.54143e-07,2.54143e-05
3190,forel,4.1209e-09,4.1209e-07
3191,fores,7.61573e-08,7.61573e-06
3192,forex,1.01573e-07,1.01573e-05
3193,forks,1.73406e-06,0.000173406
3194,forky,9.30375e-09,9.30375e-07
3195,forme,6.34444e-07,6.34444e-05
3196,forms,0.000115864,0.0115864
3197,forts,2.88148e-06,0.000288148
3198,forza,3.81737e-08,3.81737e-06
3199,forze,8.62383e-09,8.623830000000001e-07
3200,fossa,1.5344e-06,0.00015344000000000002
3201,fosse,1.81522e-07,1.81522e-05
3202,fouat,1.61885e-10,1.61885e-08
3203,fouds,5.11506e-10,5.11506e-08
3204,fouer,5.10785e-09,5.107850000000001e-07
3205,fouet,5.03886e-09,5.03886e-07
3206,foule,1.65498e-07,1.65498e-05
3207,fouls,1.70402e-07,1.70402e-05
3208,fount,4.33026e-07,4.33026e-05
3209,fours,1.02589e-06,0.00010258899999999999
3210,fouth,3.49859e-08,3.49859e-06
3211,fovea,3.64e-07,3.64e-05
3212,fowls,1.8521e-06,0.00018521
3213,fowth,6.52017e-10,6.52017e-08
3214,foxed,6.69035e-08,6.69035e-06
3215,foxes,1.362e-06,0.0001362
3216,foxie,6.50059e-10,6.50059e-08
3217,foyle,8.10188e-09,8.10188e-07
3218,foyne,1.08854e-09,1.08854e-07
3219,frabs,1.26502e-10,1.26502e-08
3220,frack,5.96004e-09,5.96004e-07
3221,fract,2.54017e-08,2.54017e-06
3222,frags,2.15407e-08,2.1540700000000003e-06
3223,fraim,1.14041e-09,1.14041e-07
3224,franc,1.31198e-06,0.00013119799999999999
3225,frape,1.48589e-09,1.4858899999999998e-07
3226,fraps,4.26978e-10,4.26978e-08
3227,frass,8.11229e-08,8.11229e-06
3228,frate,1.53927e-08,1.53927e-06
3229,frati,6.96165e-09,6.96165e-07
3230,frats,1.01591e-08,1.0159100000000002e-06
3231,fraus,1.36388e-08,1.36388e-06
3232,frays,4.40167e-08,4.40167e-06
3233,frees,7.45455e-07,7.45455e-05
3234,freet,3.27405e-09,3.27405e-07
3235,freit,2.044e-09,2.044e-07
3236,fremd,8.38445e-09,8.384450000000001e-07
3237,frena,9.9331e-09,9.933100000000002e-07
3238,freon,8.67779e-08,8.677790000000001e-06
3239,frere,5.91914e-08,5.91914e-06
3240,frets,2.28351e-07,2.28351e-05
3241,fribs,6.69736e-10,6.697359999999999e-08
3242,frier,2.1503e-08,2.1503e-06
3243,fries,6.53246e-07,6.53246e-05
3244,frigs,1.49975e-09,1.49975e-07
3245,frise,4.51844e-08,4.51844e-06
3246,frist,8.60704e-09,8.60704e-07
3247,frith,6.28878e-08,6.28878e-06
3248,frits,4.35416e-08,4.3541599999999995e-06
3249,fritt,5.57832e-09,5.57832e-07
3250,frize,1.73288e-08,1.7328800000000003e-06
3251,frizz,2.40356e-08,2.40356e-06
3252,froes,1.83853e-09,1.83853e-07
3253,frogs,2.2249e-06,0.00022249000000000002
3254,frons,3.25972e-07,3.25972e-05
3255,frore,7.72568e-09,7.72568e-07
3256,frorn,8.16328e-08,8.16328e-06
3257,frory,4.16336e-10,4.16336e-08
3258,frosh,4.38594e-08,4.38594e-06
3259,frows,2.18731e-09,2.18731e-07
3260,frowy,6.04445e-10,6.04445e-08
3261,frugs,4.06723e-10,4.06723e-08
3262,frump,1.79026e-08,1.79026e-06
3263,frush,2.49541e-09,2.49541e-07
3264,frust,1.24488e-08,1.24488e-06
3265,fryer,1.36799e-07,1.3679900000000001e-05
3266,fubar,1.69342e-09,1.6934199999999998e-07
3267,fubby,2.23424e-10,2.23424e-08
3268,fubsy,2.08748e-09,2.0874799999999998e-07
3269,fucks,9.95676e-08,9.95676e-06
3270,fucus,2.21566e-08,2.21566e-06
3271,fuddy,2.43623e-08,2.43623e-06
3272,fudgy,8.28934e-09,8.28934e-07
3273,fuels,8.05384e-06,0.000805384
3274,fuero,2.10159e-08,2.10159e-06
3275,fuffs,2.42766e-10,2.42766e-08
3276,fuffy,4.01357e-10,4.01357e-08
3277,fugal,8.75617e-08,8.75617e-06
3278,fuggy,4.83051e-09,4.83051e-07
3279,fugie,8.25741e-10,8.25741e-08
3280,fugio,3.76768e-09,3.76768e-07
3281,fugle,2.93157e-09,2.93157e-07
3282,fugly,3.66032e-09,3.66032e-07
3283,fugus,7.73252e-10,7.73252e-08
3284,fujis,2.28904e-10,2.28904e-08
3285,fulls,2.89753e-08,2.8975299999999998e-06
3286,fumed,3.16718e-07,3.16718e-05
3287,fumer,5.70076e-09,5.700759999999999e-07
3288,fumes,2.62253e-06,0.000262253
3289,fumet,6.78987e-09,6.789869999999999e-07
3290,fundi,9.95615e-08,9.95615e-06
3291,funds,9.13158e-05,0.00913158
3292,fundy,1.19852e-09,1.1985199999999998e-07
3293,fungo,7.84837e-09,7.848370000000001e-07
3294,fungs,1.25586e-09,1.25586e-07
3295,funks,7.05644e-09,7.05644e-07
3296,fural,2.32994e-09,2.32994e-07
3297,furan,1.75246e-07,1.75246e-05
3298,furca,5.71212e-08,5.7121200000000005e-06
3299,furls,9.79547e-09,9.79547e-07
3300,furol,1.76371e-09,1.7637099999999998e-07
3301,furrs,7.37829e-09,7.37829e-07
3302,furth,1.55738e-07,1.55738e-05
3303,furze,2.13799e-07,2.13799e-05
3304,furzy,8.18392e-09,8.18392e-07
3305,fused,4.25181e-06,0.00042518100000000006
3306,fusee,7.16438e-08,7.164380000000001e-06
3307,fusel,8.49334e-08,8.49334e-06
3308,fuses,1.34651e-06,0.000134651
3309,fusil,2.72909e-08,2.72909e-06
3310,fusks,1.56223e-10,1.56223e-08
3311,fusts,1.40064e-09,1.40064e-07
3312,fusty,5.1151e-08,5.1150999999999995e-06
3313,futon,8.62657e-08,8.62657e-06
3314,fuzed,1.68604e-08,1.6860399999999999e-06
3315,fuzee,4.48971e-09,4.48971e-07
3316,fuzes,1.16707e-07,1.16707e-05
3317,fuzil,4.91599e-10,4.9159900000000006e-08
3318,fyces,1.80799e-10,1.80799e-08
3319,fyked,1.38796e-10,1.3879599999999999e-08
3320,fykes,5.34129e-09,5.341290000000001e-07
3321,fyles,2.00889e-09,2.0088900000000002e-07
3322,fyrds,8.00304e-10,8.003039999999999e-08
3323,fytte,4.33115e-09,4.3311499999999997e-07
3324,gabba,2.42513e-09,2.42513e-07
3325,gabby,1.31117e-08,1.31117e-06
3326,gable,8.4175e-07,8.4175e-05
3327,gaddi,1.83805e-08,1.8380500000000001e-06
3328,gades,5.33635e-09,5.33635e-07
3329,gadge,1.62278e-09,1.62278e-07
3330,gadid,3.14665e-09,3.14665e-07
3331,gadis,5.29593e-09,5.29593e-07
3332,gadje,5.95911e-09,5.95911e-07
3333,gadjo,3.63189e-09,3.63189e-07
3334,gadso,3.22415e-10,3.2241500000000005e-08
3335,gaffs,3.09973e-08,3.0997299999999997e-06
3336,gaged,2.52458e-07,2.52458e-05
3337,gager,7.29253e-09,7.29253e-07
3338,gages,1.25363e-06,0.000125363
3339,gaids,1.98708e-10,1.98708e-08
3340,gains,1.76813e-05,0.00176813
3341,gairs,7.51274e-10,7.512739999999999e-08
3342,gaita,5.17609e-09,5.17609e-07
3343,gaits,1.02317e-07,1.02317e-05
3344,gaitt,1.32473e-09,1.32473e-07
3345,gajos,5.94936e-10,5.9493599999999995e-08
3346,galah,7.74228e-09,7.742280000000001e-07
3347,galas,3.74205e-08,3.74205e-06
3348,galax,8.23243e-09,8.23243e-07
3349,galea,8.01692e-08,8.01692e-06
3350,galed,2.70846e-09,2.70846e-07
3351,gales,8.37154e-07,8.37154e-05
3352,galls,8.73874e-07,8.738740000000001e-05
3353,gally,2.33057e-08,2.33057e-06
3354,galop,2.56362e-08,2.56362e-06
3355,galut,1.43813e-08,1.43813e-06
3356,galvo,4.48053e-09,4.4805299999999997e-07
3357,gamas,1.92444e-09,1.92444e-07
3358,gamay,3.18733e-09,3.1873299999999997e-07
3359,gamba,8.5575e-08,8.557499999999999e-06
3360,gambe,5.87063e-09,5.87063e-07
3361,gambo,3.26424e-09,3.26424e-07
3362,gambs,1.29447e-09,1.29447e-07
3363,gamed,3.8441e-08,3.8441e-06
3364,games,1.7808e-05,0.0017808
3365,gamey,3.0949e-08,3.0949000000000002e-06
3366,gamic,4.00565e-09,4.0056499999999996e-07
3367,gamin,4.37661e-08,4.3766100000000004e-06
3368,gamme,8.45732e-09,8.45732e-07
3369,gammy,7.7105e-09,7.7105e-07
3370,gamps,9.30337e-10,9.30337e-08
3371,ganch,9.30528e-10,9.30528e-08
3372,gandy,7.72964e-09,7.72964e-07
3373,ganef,1.32748e-09,1.3274800000000002e-07
3374,ganev,4.65106e-10,4.65106e-08
3375,gangs,2.28528e-06,0.00022852799999999998
3376,ganja,1.17131e-07,1.17131e-05
3377,ganof,1.79382e-10,1.79382e-08
3378,gants,1.13167e-08,1.13167e-06
3379,gaols,2.29478e-07,2.29478e-05
3380,gaped,4.82454e-07,4.8245400000000004e-05
3381,gaper,8.80928e-09,8.809279999999999e-07
3382,gapes,8.71256e-08,8.71256e-06
3383,gapos,5.3018e-10,5.3018000000000005e-08
3384,gappy,1.4346e-08,1.4346e-06
3385,garbe,3.37107e-09,3.37107e-07
3386,garbo,4.24917e-09,4.24917e-07
3387,garbs,4.96716e-08,4.96716e-06
3388,garda,2.05274e-08,2.05274e-06
3389,gares,4.31793e-09,4.31793e-07
3390,garis,7.2835e-09,7.2835e-07
3391,garms,7.27397e-10,7.27397e-08
3392,garni,5.45756e-08,5.45756e-06
3393,garre,1.33472e-09,1.33472e-07
3394,garth,5.72268e-08,5.722680000000001e-06
3395,garum,1.6031e-08,1.6031e-06
3396,gases,1.44939e-05,0.00144939
3397,gasps,5.41543e-07,5.4154300000000004e-05
3398,gaspy,2.78155e-09,2.78155e-07
3399,gasts,9.82846e-10,9.828459999999999e-08
3400,gatch,4.19574e-09,4.19574e-07
3401,gated,9.65608e-07,9.656079999999999e-05
3402,gater,3.44037e-09,3.44037e-07
3403,gates,1.11049e-05,0.00111049
3404,gaths,5.23144e-10,5.23144e-08
3405,gator,8.09628e-08,8.09628e-06
3406,gauch,7.96367e-10,7.96367e-08
3407,gaucy,5.99538e-10,5.99538e-08
3408,gauds,2.8231e-08,2.8231e-06
3409,gauje,4.00042e-10,4.00042e-08
3410,gault,2.02761e-08,2.02761e-06
3411,gaums,8.08909e-10,8.08909e-08
3412,gaumy,2.08606e-10,2.0860600000000002e-08
3413,gaups,1.42636e-10,1.42636e-08
3414,gaurs,1.96767e-09,1.96767e-07
3415,gauss,2.74823e-07,2.74823e-05
3416,gauzy,1.45702e-07,1.4570199999999998e-05
3417,gavot,1.15588e-09,1.1558799999999999e-07
3418,gawcy,3.36737e-10,3.36737e-08
3419,gawds,4.7585e-09,4.7585e-07
3420,gawks,6.57714e-09,6.57714e-07
3421,gawps,1.79196e-09,1.79196e-07
3422,gawsy,4.39766e-10,4.39766e-08
3423,gayal,5.05346e-09,5.053460000000001e-07
3424,gazal,3.03995e-09,3.03995e-07
3425,gazar,1.6703e-09,1.6702999999999998e-07
3426,gazed,4.6115e-06,0.00046114999999999996
3427,gazes,7.14652e-07,7.14652e-05
3428,gazon,4.04506e-09,4.04506e-07
3429,gazoo,9.41655e-10,9.416550000000001e-08
3430,geals,1.58878e-09,1.58878e-07
3431,geans,1.4685e-09,1.4685e-07
3432,geare,1.42968e-08,1.42968e-06
3433,gears,3.68841e-06,0.000368841
3434,geats,8.22416e-10,8.22416e-08
3435,gebur,3.41022e-09,3.4102199999999997e-07
3436,gecks,2.28032e-10,2.28032e-08
3437,geeks,8.53058e-08,8.53058e-06
3438,geeps,8.1415e-10,8.1415e-08
3439,geest,1.42099e-08,1.4209900000000002e-06
3440,geist,1.64642e-08,1.64642e-06
3441,geits,1.89294e-10,1.8929400000000002e-08
3442,gelds,3.31208e-09,3.31208e-07
3443,gelee,4.8688e-09,4.8688e-07
3444,gelid,2.431e-08,2.431e-06
3445,gelly,4.74742e-09,4.7474200000000003e-07
3446,gelts,7.7883e-10,7.7883e-08
3447,gemel,2.48447e-09,2.48447e-07
3448,gemma,4.12779e-08,4.12779e-06
3449,gemmy,5.7204e-09,5.7204e-07
3450,gemot,1.37973e-08,1.37973e-06
3451,genal,8.4472e-08,8.447200000000001e-06
3452,genas,7.97289e-09,7.972889999999999e-07
3453,genes,1.24985e-05,0.00124985
3454,genet,7.31847e-08,7.31847e-06
3455,genic,9.78449e-08,9.78449e-06
3456,genii,2.27573e-07,2.27573e-05
3457,genip,1.58031e-09,1.5803100000000002e-07
3458,genny,2.33865e-09,2.33865e-07
3459,genoa,2.26666e-08,2.26666e-06
3460,genom,2.42769e-08,2.4276900000000002e-06
3461,genro,1.01276e-08,1.01276e-06
3462,gents,2.73882e-07,2.7388200000000003e-05
3463,genty,2.19309e-09,2.19309e-07
3464,genua,2.7312e-08,2.7312e-06
3465,genus,1.34465e-05,0.0013446500000000002
3466,geode,2.705e-08,2.705e-06
3467,geoid,1.72104e-07,1.72104e-05
3468,gerah,2.55986e-09,2.55986e-07
3469,gerbe,5.33427e-09,5.33427e-07
3470,geres,2.31494e-09,2.31494e-07
3471,gerle,9.75693e-10,9.756930000000001e-08
3472,germs,2.56845e-06,0.000256845
3473,germy,3.98483e-09,3.9848300000000004e-07
3474,gerne,1.55869e-08,1.5586900000000001e-06
3475,gesse,2.1522e-08,2.1522e-06
3476,gesso,9.65194e-08,9.65194e-06
3477,geste,1.05317e-07,1.05317e-05
3478,gests,7.58477e-08,7.58477e-06
3479,getas,2.32091e-09,2.32091e-07
3480,getup,4.6858e-08,4.6858e-06
3481,geums,1.29739e-09,1.29739e-07
3482,geyan,1.39311e-09,1.39311e-07
3483,geyer,1.55878e-09,1.5587800000000001e-07
3484,ghast,6.32479e-09,6.324789999999999e-07
3485,ghats,7.85425e-08,7.85425e-06
3486,ghaut,1.74357e-08,1.74357e-06
3487,ghazi,9.98945e-09,9.98945e-07
3488,ghees,1.47828e-09,1.47828e-07
3489,ghest,1.1616e-08,1.1616e-06
3490,ghyll,5.44763e-09,5.44763e-07
3491,gibed,1.95536e-08,1.95536e-06
3492,gibel,1.96599e-09,1.9659900000000003e-07
3493,giber,1.93841e-09,1.9384100000000002e-07
3494,gibes,1.07167e-07,1.07167e-05
3495,gibli,3.47743e-10,3.47743e-08
3496,gibus,3.19497e-09,3.19497e-07
3497,gifts,1.6166e-05,0.0016166000000000002
3498,gigas,2.26155e-07,2.26155e-05
3499,gighe,5.26836e-10,5.2683599999999995e-08
3500,gigot,1.16422e-08,1.16422e-06
3501,gigue,2.00957e-08,2.0095700000000002e-06
3502,gilas,6.68517e-10,6.685169999999999e-08
3503,gilds,2.19523e-07,2.19523e-05
3504,gilet,6.47421e-09,6.47421e-07
3505,gills,1.30449e-06,0.00013044899999999998
3506,gilly,1.42291e-08,1.42291e-06
3507,gilpy,2.55852e-10,2.55852e-08
3508,gilts,4.55819e-07,4.55819e-05
3509,gimel,7.86646e-09,7.86646e-07
3510,gimme,9.90707e-08,9.90707e-06
3511,gimps,1.01112e-08,1.0111199999999999e-06
3512,gimpy,1.39607e-08,1.39607e-06
3513,ginch,1.17992e-09,1.17992e-07
3514,ginge,3.82652e-09,3.82652e-07
3515,gings,5.78151e-09,5.781510000000001e-07
3516,ginks,3.14696e-09,3.1469600000000003e-07
3517,ginny,5.71084e-09,5.71084e-07
3518,ginzo,7.56391e-10,7.56391e-08
